diametro_pistao_mm,tipo_amortecimento,protecao_especial,clamping_unit,posicao_instalacao,horas_operacao,manutencao_realizada,curso_mm,modelo_cilindro,temperatura_ambiente_C,pressao_operacao_bar,velocidade_pistao_mm_s,pressao_entrada_sensor_bar,pressao_saida_sensor_bar,sensor_umidade_pct,vibracao_mm_s,delta_pressao_bar,vazamento_detectado,umidade_interna_detectada,desgaste_detectado,falha
12,PPV,R3,False,Horizontal,426,True,90,DSNU-12-90-PPV-A,-21.5,5.95,511.6,6.1000000000000005,5.53,24.4,8.65,0.5700000000000003,True,True,True,1
63,PPS,Nenhuma,False,Vertical,1298,True,85,DSNU-63-85-PPS-A,37.1,3.99,84.4,4.0200000000000005,3.9800000000000004,44.5,10.28,0.040000000000000036,False,True,True,1
40,PPV,R3,False,Horizontal,1471,False,273,DSNU-40-273-PPV-A,19.9,0.85,6.9,1.15,0.97,42.3,1.81,0.17999999999999994,False,True,False,1
25,PPS,Nenhuma,False,Vertical,901,True,336,DSNU-25-336-PPS-A,87.2,1.07,630.3,1.11,0.2500000000000001,14.8,1.84,0.86,True,True,False,1
40,PPV,Nenhuma,False,Horizontal,941,True,188,DSNU-40-188-PPV-A,6.2,5.21,416.2,5.56,5.0,39.6,8.48,0.5599999999999996,True,True,True,1
50,P,R3,False,Horizontal,1907,True,159,DSNU-50-159-P-A,5.8,4.27,1196.6,4.3,3.3499999999999996,5.0,4.05,0.9500000000000002,True,False,False,1
16,PPV,Nenhuma,False,Vertical,741,True,73,DSNU-16-73-PPV-A,3.4,6.19,928.0,6.220000000000001,6.15,41.1,5.89,0.07000000000000028,False,True,True,1
8,P,Nenhuma,True,Inclinada,1392,True,95,DSNU-8-95-P-A,-6.2,3.66,914.7,3.81,3.5100000000000002,33.8,6.01,0.2999999999999998,False,True,True,1
8,PPV,Nenhuma,False,Horizontal,1961,False,78,DSNU-8-78-PPV-A,21.7,8.25,1146.5,8.7,8.51,4.4,2.68,0.1899999999999995,False,False,False,1
63,P,Nenhuma,False,Inclinada,1243,True,49,DSNU-63-49-P-A,107.9,10.37,1065.8,10.69,10.139999999999999,34.2,0.02,0.5500000000000007,True,True,False,1
16,PPV,Nenhuma,True,Vertical,1600,True,101,DSNU-16-101-PPV-A,91.2,3.59,385.2,3.98,3.6,29.0,12.8,0.3799999999999999,False,True,True,1
32,P,Nenhuma,False,Inclinada,1890,False,2,DSNU-32-2-P-A,85.3,2.32,203.4,2.3899999999999997,2.2299999999999995,29.7,10.73,0.16000000000000014,False,True,True,1
10,PPS,A6,False,Inclinada,1255,False,48,DSNU-10-48-PPS-A,94.6,1.39,896.3,1.8099999999999998,1.17,14.5,10.36,0.6399999999999999,True,True,True,1
12,PPS,Nenhuma,False,Inclinada,327,True,142,DSNU-12-142-PPS-A,15.4,7.4,457.0,7.4,6.86,13.3,8.2,0.54,True,True,True,1
8,P,Nenhuma,False,Inclinada,1466,True,59,DSNU-8-59-P-A,108.1,5.33,570.4,5.44,5.17,38.1,10.51,0.27000000000000046,False,True,True,1
20,PPV,Nenhuma,False,Inclinada,51,False,99,DSNU-20-99-PPV-A,-4.4,2.26,758.3,2.57,2.09,12.8,14.04,0.48,False,True,True,1
8,P,Nenhuma,False,Horizontal,1909,False,58,DSNU-8-58-P-A,25.5,7.84,1089.9,8.03,7.279999999999999,22.3,9.99,0.75,True,True,True,1
40,PPV,A6,False,Horizontal,1966,False,359,DSNU-40-359-PPV-A,63.0,1.78,505.8,2.27,2.06,34.7,3.98,0.20999999999999996,False,True,False,1
8,PPS,R3,False,Horizontal,375,True,58,DSNU-8-58-PPS-A,-9.6,6.65,941.1,6.67,6.38,4.0,8.56,0.29000000000000004,False,False,True,1
8,PPV,R3,False,Vertical,262,True,51,DSNU-8-51-PPV-A,84.5,6.33,325.7,6.83,6.48,29.7,6.63,0.34999999999999964,False,True,True,1
10,PPS,Nenhuma,True,Inclinada,266,False,84,DSNU-10-84-PPS-A,33.1,8.81,839.1,9.120000000000001,8.370000000000001,29.5,8.35,0.75,True,True,True,1
10,PPV,Nenhuma,True,Horizontal,358,True,2,DSNU-10-2-PPV-A,92.7,0.66,6.9,0.9400000000000001,0.09000000000000008,34.2,7.76,0.85,True,True,True,1
25,PPV,Nenhuma,False,Vertical,1340,True,243,DSNU-25-243-PPV-A,48.9,10.65,1046.5,10.68,10.299999999999999,18.5,12.88,0.3800000000000008,False,True,True,1
32,PPV,R8,False,Horizontal,1347,False,297,DSNU-32-297-PPV-A,2.1,8.44,41.3,8.58,8.28,22.4,9.78,0.3000000000000007,False,True,True,1
20,P,Nenhuma,False,Horizontal,1944,True,211,DSNU-20-211-P-A,85.2,2.59,856.7,3.05,2.1599999999999997,16.5,2.83,0.8900000000000001,True,True,False,1
8,P,Nenhuma,False,Inclinada,1931,True,82,DSNU-8-82-P-A,12.8,2.2,60.3,2.3800000000000003,1.3800000000000003,40.4,0.95,1.0,True,True,False,1
8,PPS,A6,True,Vertical,1689,True,16,DSNU-8-16-PPS-A,48.6,5.18,323.2,5.51,4.84,6.5,6.37,0.6699999999999999,True,False,True,1
12,PPS,Nenhuma,False,Inclinada,1893,True,132,DSNU-12-132-PPS-A,-13.7,9.81,599.2,10.31,9.32,48.1,0.23,0.9900000000000002,True,True,False,1
10,P,Nenhuma,False,Inclinada,1901,True,12,DSNU-10-12-P-A,67.7,10.12,506.8,10.25,9.59,31.7,4.77,0.6600000000000001,True,True,False,1
20,PPS,Nenhuma,True,Horizontal,651,False,29,DSNU-20-29-PPS-A,74.9,6.25,234.2,6.54,5.8100000000000005,44.3,5.52,0.7299999999999995,True,True,True,1
63,P,A6,False,Inclinada,1962,True,391,DSNU-63-391-P-A,31.8,10.33,403.9,10.68,10.29,21.3,5.63,0.39000000000000057,False,True,True,1
25,PPV,Nenhuma,True,Vertical,1586,True,270,DSNU-25-270-PPV-A,118.2,0.07,874.6,0.15000000000000002,-0.27999999999999997,16.6,14.69,0.43,False,True,True,1
32,PPS,R3,False,Inclinada,1652,False,247,DSNU-32-247-PPS-A,106.1,0.42,804.8,0.49,0.35,45.0,4.56,0.14,False,True,False,1
16,PPS,R3,False,Inclinada,1444,True,12,DSNU-16-12-PPS-A,81.2,10.94,90.8,11.17,10.35,4.9,3.98,0.8200000000000003,True,False,False,1
32,P,Nenhuma,False,Inclinada,45,True,355,DSNU-32-355-P-A,82.0,9.3,898.0,9.49,8.56,5.9,1.94,0.9299999999999997,True,False,False,1
40,PPS,R3,False,Horizontal,1844,False,389,DSNU-40-389-PPS-A,12.9,5.41,68.4,5.7700000000000005,5.15,15.0,7.67,0.6200000000000001,True,True,True,1
8,PPS,Nenhuma,False,Vertical,599,False,81,DSNU-8-81-PPS-A,73.5,9.04,653.8,9.069999999999999,8.729999999999999,48.0,2.31,0.33999999999999986,False,True,False,1
25,PPV,Nenhuma,False,Horizontal,719,True,106,DSNU-25-106-PPV-A,4.7,11.47,315.8,11.96,11.81,31.7,9.24,0.15000000000000036,False,True,True,1
40,PPS,R3,True,Horizontal,1912,False,32,DSNU-40-32-PPS-A,-3.4,9.27,707.3,9.28,9.01,27.7,2.33,0.2699999999999996,False,True,False,1
20,PPV,R8,False,Horizontal,1292,True,74,DSNU-20-74-PPV-A,124.9,10.11,317.3,10.41,10.15,35.3,8.65,0.2599999999999998,False,True,True,1
16,P,R3,False,Horizontal,600,False,171,DSNU-16-171-P-A,68.4,9.13,1182.0,9.41,8.8,20.9,12.39,0.6099999999999994,True,True,True,1
10,PPS,Nenhuma,False,Horizontal,380,True,81,DSNU-10-81-PPS-A,39.6,2.02,375.1,2.09,1.14,37.9,0.64,0.95,True,True,False,1
25,PPV,Nenhuma,False,Vertical,117,False,69,DSNU-25-69-PPV-A,18.2,10.0,294.1,10.08,10.03,19.7,6.3,0.05000000000000071,False,True,True,1
25,P,Nenhuma,True,Inclinada,1589,True,301,DSNU-25-301-P-A,65.6,2.34,337.8,2.7399999999999998,2.7399999999999998,41.3,6.92,0.0,False,True,True,1
8,PPS,Nenhuma,False,Horizontal,1976,True,9,DSNU-8-9-PPS-A,-17.6,10.71,1076.3,11.15,10.55,13.4,11.87,0.5999999999999996,True,True,True,1
50,P,Nenhuma,False,Horizontal,115,True,433,DSNU-50-433-P-A,-10.8,5.5,765.3,5.64,5.359999999999999,13.9,7.02,0.28000000000000025,False,True,True,1
25,PPS,Nenhuma,True,Vertical,1653,True,417,DSNU-25-417-PPS-A,-20.1,8.12,878.2,8.34,7.46,26.1,8.51,0.8799999999999999,True,True,True,1
12,P,Nenhuma,False,Vertical,259,False,100,DSNU-12-100-P-A,49.9,5.97,1102.0,6.1499999999999995,5.819999999999999,21.5,11.87,0.33000000000000007,False,True,True,1
16,P,Nenhuma,True,Inclinada,1098,True,146,DSNU-16-146-P-A,65.1,1.13,1094.7,1.17,0.8799999999999999,32.4,8.4,0.29000000000000004,False,True,True,1
16,PPV,Nenhuma,False,Vertical,1503,True,9,DSNU-16-9-PPV-A,-15.6,3.49,888.0,3.83,3.56,18.2,5.37,0.27,False,True,True,1
12,P,Nenhuma,False,Inclinada,304,True,62,DSNU-12-62-P-A,83.2,11.8,241.4,12.21,12.07,11.5,1.29,0.14000000000000057,False,True,False,1
63,PPS,R8,False,Horizontal,6,True,185,DSNU-63-185-PPS-A,9.6,11.53,1012.8,11.68,11.1,23.5,10.95,0.5800000000000001,True,True,True,1
12,PPS,Nenhuma,False,Horizontal,365,False,29,DSNU-12-29-PPS-A,77.8,3.85,248.5,4.35,4.18,28.0,13.07,0.16999999999999993,False,True,True,1
12,PPV,A6,False,Inclinada,1657,False,125,DSNU-12-125-PPV-A,122.3,11.96,892.8,12.0,11.58,7.1,14.55,0.41999999999999993,False,False,True,1
16,PPS,R8,False,Vertical,522,True,114,DSNU-16-114-PPS-A,78.7,10.15,824.3,10.48,10.02,27.8,13.9,0.46000000000000085,False,True,True,1
32,PPS,Nenhuma,False,Inclinada,1371,False,462,DSNU-32-462-PPS-A,107.5,7.33,911.9,7.55,7.53,16.0,11.96,0.019999999999999574,False,True,True,1
16,PPS,R3,False,Vertical,1461,False,153,DSNU-16-153-PPS-A,117.2,0.48,641.6,0.7,0.6799999999999999,19.6,9.65,0.020000000000000018,False,True,True,1
50,P,Nenhuma,False,Horizontal,1238,True,143,DSNU-50-143-P-A,48.0,10.82,768.3,11.05,10.530000000000001,14.0,11.72,0.5199999999999996,True,True,True,1
8,P,Nenhuma,True,Vertical,428,True,6,DSNU-8-6-P-A,80.3,6.69,1144.2,6.82,6.12,46.6,6.48,0.7000000000000002,True,True,True,1
40,PPS,Nenhuma,False,Inclinada,790,False,120,DSNU-40-120-PPS-A,102.8,10.42,125.8,10.78,9.84,34.2,8.92,0.9399999999999995,True,True,True,1
32,PPV,Nenhuma,False,Inclinada,1521,True,170,DSNU-32-170-PPV-A,28.5,10.01,374.1,10.37,10.19,13.1,5.23,0.17999999999999972,False,True,True,1
10,P,Nenhuma,True,Horizontal,1563,False,29,DSNU-10-29-P-A,14.2,10.0,735.6,10.14,10.040000000000001,32.3,4.9,0.09999999999999964,False,True,False,1
40,PPV,Nenhuma,False,Vertical,746,True,335,DSNU-40-335-PPV-A,117.0,8.38,1157.0,8.8,8.75,42.4,11.35,0.05000000000000071,False,True,True,1
8,PPS,R3,False,Vertical,366,True,93,DSNU-8-93-PPS-A,83.9,3.5,119.2,3.66,3.22,20.1,6.81,0.43999999999999995,False,True,True,1
50,PPS,R3,True,Vertical,312,True,260,DSNU-50-260-PPS-A,8.0,4.03,31.9,4.390000000000001,3.7700000000000005,41.5,3.18,0.6200000000000001,True,True,False,1
50,P,Nenhuma,False,Horizontal,537,True,82,DSNU-50-82-P-A,42.4,3.7,71.6,3.7600000000000002,2.9200000000000004,7.7,3.03,0.8399999999999999,True,False,False,1
10,PPS,R3,False,Vertical,920,False,57,DSNU-10-57-PPS-A,94.5,0.24,67.6,0.32,-0.36000000000000004,41.1,12.89,0.68,True,True,True,1
32,P,Nenhuma,False,Inclinada,1077,True,433,DSNU-32-433-P-A,57.1,6.99,1089.8,7.15,6.94,27.0,10.17,0.20999999999999996,False,True,True,1
63,PPS,Nenhuma,True,Vertical,1564,True,172,DSNU-63-172-PPS-A,72.5,8.39,866.9,8.690000000000001,8.23,11.1,8.19,0.46000000000000085,False,True,True,1
12,PPS,R8,True,Horizontal,1490,False,75,DSNU-12-75-PPS-A,88.1,10.25,814.1,10.57,9.66,20.4,6.01,0.9100000000000001,True,True,True,1
32,P,Nenhuma,False,Vertical,864,True,270,DSNU-32-270-P-A,68.3,1.68,629.5,1.88,1.5499999999999998,49.4,6.46,0.33000000000000007,False,True,True,1
63,P,Nenhuma,False,Vertical,1187,True,387,DSNU-63-387-P-A,56.0,6.53,939.4,6.57,6.07,39.2,0.86,0.5,False,True,False,1
50,P,Nenhuma,False,Inclinada,781,False,499,DSNU-50-499-P-A,87.4,0.1,191.0,0.29000000000000004,-0.6699999999999999,28.8,6.82,0.96,True,True,True,1
16,PPS,Nenhuma,False,Vertical,333,False,114,DSNU-16-114-PPS-A,84.1,1.14,473.4,1.48,0.75,5.8,11.93,0.73,True,False,True,1
8,PPS,A6,True,Inclinada,1570,True,62,DSNU-8-62-PPS-A,69.5,0.65,590.6,0.99,0.24,20.9,5.82,0.75,True,True,True,1
10,PPV,Nenhuma,False,Inclinada,797,True,64,DSNU-10-64-PPV-A,29.0,8.71,136.9,8.790000000000001,8.540000000000001,13.2,5.75,0.25,False,True,True,1
8,P,A6,False,Horizontal,347,True,45,DSNU-8-45-P-A,35.9,0.97,506.3,0.97,0.56,3.6,0.24,0.4099999999999999,False,False,False,1
20,PPS,Nenhuma,False,Inclinada,272,True,210,DSNU-20-210-PPS-A,120.6,8.6,383.2,8.98,8.9,27.1,6.87,0.08000000000000007,False,True,True,1
20,PPS,Nenhuma,False,Inclinada,962,True,255,DSNU-20-255-PPS-A,-8.1,3.0,47.5,3.05,2.44,44.5,0.38,0.6099999999999999,True,True,False,1
32,P,Nenhuma,False,Horizontal,719,True,20,DSNU-32-20-P-A,15.3,10.53,168.4,10.569999999999999,10.469999999999999,33.8,8.56,0.09999999999999964,False,True,True,1
50,PPV,R3,False,Inclinada,1773,True,58,DSNU-50-58-PPV-A,48.9,9.76,918.0,9.76,8.92,12.5,7.6,0.8399999999999999,True,True,True,1
50,P,Nenhuma,True,Horizontal,1437,True,112,DSNU-50-112-P-A,100.5,11.49,26.6,11.71,10.9,28.7,12.6,0.8100000000000005,True,True,True,1
12,PPV,R8,False,Vertical,499,True,57,DSNU-12-57-PPV-A,-0.4,10.61,1121.4,10.86,10.33,47.2,8.73,0.5299999999999994,True,True,True,1
12,PPS,R8,False,Horizontal,1116,True,196,DSNU-12-196-PPS-A,16.5,11.2,108.3,11.52,11.379999999999999,36.1,4.85,0.14000000000000057,False,True,False,1
12,PPV,Nenhuma,False,Inclinada,684,False,119,DSNU-12-119-PPV-A,-15.1,10.3,960.1,10.450000000000001,10.420000000000002,34.5,7.74,0.02999999999999936,False,True,True,1
16,PPS,A6,False,Horizontal,78,False,97,DSNU-16-97-PPS-A,80.9,8.32,1078.8,8.68,7.88,48.4,10.5,0.7999999999999998,True,True,True,1
40,P,R8,False,Inclinada,621,True,92,DSNU-40-92-P-A,10.7,2.04,1129.7,2.12,1.52,39.9,1.41,0.6000000000000001,True,True,False,1
25,P,R3,False,Vertical,1240,True,52,DSNU-25-52-P-A,33.3,3.26,1041.6,3.6799999999999997,2.9699999999999998,6.8,9.32,0.71,True,False,True,1
40,P,Nenhuma,True,Horizontal,946,True,293,DSNU-40-293-P-A,41.6,2.55,348.6,2.84,2.54,17.4,13.75,0.2999999999999998,False,True,True,1
8,PPV,Nenhuma,False,Vertical,357,True,8,DSNU-8-8-PPV-A,108.7,7.24,403.0,7.53,7.0200000000000005,48.3,4.49,0.5099999999999998,True,True,False,1
40,PPS,Nenhuma,False,Inclinada,617,True,300,DSNU-40-300-PPS-A,36.7,6.04,514.7,6.14,5.39,24.5,9.4,0.75,True,True,True,1
16,P,Nenhuma,False,Inclinada,506,True,98,DSNU-16-98-P-A,-3.2,10.4,171.5,10.44,9.979999999999999,5.6,12.32,0.46000000000000085,False,False,True,1
8,P,Nenhuma,False,Vertical,1582,True,5,DSNU-8-5-P-A,53.6,11.43,31.6,11.66,11.06,22.9,7.68,0.5999999999999996,True,True,True,1
40,PPS,R3,False,Horizontal,1204,False,374,DSNU-40-374-PPS-A,119.4,4.86,1043.6,5.17,4.38,34.8,10.77,0.79,True,True,True,1
16,P,Nenhuma,True,Horizontal,575,True,69,DSNU-16-69-P-A,66.2,6.08,667.2,6.13,5.91,49.9,4.67,0.21999999999999975,False,True,False,1
25,PPS,Nenhuma,False,Inclinada,1269,True,415,DSNU-25-415-PPS-A,122.5,11.66,732.4,12.14,12.07,16.2,4.59,0.07000000000000028,False,True,False,1
40,PPS,A6,False,Vertical,243,False,45,DSNU-40-45-PPS-A,101.2,3.31,1112.8,3.8,3.2699999999999996,25.7,10.01,0.5300000000000002,True,True,True,1
16,PPS,R8,True,Vertical,505,True,137,DSNU-16-137-PPS-A,-19.6,9.51,799.8,9.78,9.719999999999999,44.0,10.58,0.0600000000000005,False,True,True,1
12,PPS,Nenhuma,False,Horizontal,421,True,32,DSNU-12-32-PPS-A,73.8,2.7,830.6,3.18,2.41,17.8,14.06,0.77,True,True,True,1
50,PPS,R8,False,Horizontal,1343,True,289,DSNU-50-289-PPS-A,18.0,8.18,945.4,8.27,7.55,5.5,3.37,0.7199999999999998,True,False,False,1
12,PPV,Nenhuma,True,Horizontal,1110,True,126,DSNU-12-126-PPV-A,58.9,3.04,144.0,3.05,2.17,47.4,7.02,0.8799999999999999,True,True,True,1
50,P,Nenhuma,False,Vertical,216,False,67,DSNU-50-67-P-A,16.9,10.6,435.4,10.62,9.979999999999999,24.4,3.76,0.6400000000000006,True,True,False,1
10,PPV,R3,False,Horizontal,1513,True,30,DSNU-10-30-PPV-A,27.3,6.74,1162.0,7.03,6.96,25.1,1.2,0.07000000000000028,False,True,False,1
10,P,Nenhuma,False,Horizontal,1542,True,76,DSNU-10-76-P-A,113.5,2.23,1107.9,2.26,2.01,31.1,6.05,0.25,False,True,True,1
10,PPV,Nenhuma,False,Inclinada,1301,True,29,DSNU-10-29-PPV-A,6.0,2.69,1061.5,3.17,2.36,0.2,5.61,0.81,True,False,True,1
25,PPS,Nenhuma,False,Horizontal,1872,True,131,DSNU-25-131-PPS-A,106.1,5.93,545.2,6.0,5.83,46.6,4.06,0.16999999999999993,False,True,False,1
12,P,Nenhuma,False,Horizontal,1745,False,185,DSNU-12-185-P-A,-20.4,11.54,1029.3,11.69,10.99,18.1,4.45,0.6999999999999993,True,True,False,1
50,P,Nenhuma,False,Vertical,1008,False,253,DSNU-50-253-P-A,-11.4,9.24,62.8,9.65,8.870000000000001,19.8,5.41,0.7799999999999994,True,True,True,1
16,PPV,Nenhuma,False,Vertical,1192,True,30,DSNU-16-30-PPV-A,103.2,5.86,182.5,5.970000000000001,5.640000000000001,8.7,14.83,0.33000000000000007,False,False,True,1
8,PPV,R3,False,Inclinada,329,True,9,DSNU-8-9-PPV-A,69.6,4.05,499.7,4.17,3.85,18.9,11.74,0.31999999999999984,False,True,True,1
16,P,R3,False,Horizontal,649,True,154,DSNU-16-154-P-A,87.1,6.59,582.7,6.91,6.35,40.2,1.07,0.5600000000000005,True,True,False,1
8,PPV,Nenhuma,False,Inclinada,1464,False,2,DSNU-8-2-PPV-A,6.4,8.98,319.9,9.120000000000001,8.260000000000002,40.0,13.09,0.8599999999999994,True,True,True,1
20,PPV,Nenhuma,False,Vertical,390,True,62,DSNU-20-62-PPV-A,55.6,9.41,431.0,9.52,9.299999999999999,46.8,9.5,0.22000000000000064,False,True,True,1
16,PPV,Nenhuma,False,Inclinada,1519,True,3,DSNU-16-3-PPV-A,85.6,3.9,199.5,4.03,3.0900000000000003,20.2,13.36,0.94,True,True,True,1
40,PPS,Nenhuma,False,Vertical,380,True,430,DSNU-40-430-PPS-A,69.1,8.65,589.5,8.9,8.3,35.4,5.13,0.5999999999999996,True,True,True,1
40,PPS,R3,False,Inclinada,1329,True,68,DSNU-40-68-PPS-A,45.8,7.89,953.6,8.37,7.379999999999999,25.4,6.97,0.9900000000000002,True,True,True,1
32,PPV,Nenhuma,False,Inclinada,741,True,25,DSNU-32-25-PPV-A,119.0,11.51,795.3,11.93,11.84,40.2,13.44,0.08999999999999986,False,True,True,1
12,PPV,Nenhuma,False,Horizontal,819,True,179,DSNU-12-179-PPV-A,76.4,11.17,133.8,11.31,11.18,35.6,4.09,0.13000000000000078,False,True,False,1
8,PPS,R3,True,Inclinada,672,True,13,DSNU-8-13-PPS-A,111.2,9.47,587.7,9.65,8.82,18.4,13.73,0.8300000000000001,True,True,True,1
8,PPS,R3,False,Horizontal,512,True,44,DSNU-8-44-PPS-A,84.5,8.68,838.7,8.91,8.05,16.8,12.43,0.8599999999999994,True,True,True,1
12,P,R3,False,Horizontal,1771,True,163,DSNU-12-163-P-A,85.3,3.29,638.2,3.7800000000000002,3.33,12.6,14.71,0.4500000000000002,False,True,True,1
25,P,Nenhuma,False,Horizontal,948,False,311,DSNU-25-311-P-A,-13.0,10.15,473.1,10.24,9.530000000000001,28.8,4.86,0.7099999999999991,True,True,False,1
32,PPS,Nenhuma,False,Horizontal,1211,True,471,DSNU-32-471-PPS-A,28.9,5.13,748.2,5.31,4.4399999999999995,48.2,3.54,0.8700000000000001,True,True,False,1
25,PPV,Nenhuma,False,Inclinada,929,True,393,DSNU-25-393-PPV-A,103.8,3.27,1162.5,3.63,3.59,10.0,4.96,0.040000000000000036,False,False,False,1
25,PPV,Nenhuma,True,Vertical,1539,True,130,DSNU-25-130-PPV-A,9.9,4.61,118.4,5.09,4.52,4.8,14.32,0.5700000000000003,True,False,True,1
25,PPV,R3,False,Vertical,912,True,445,DSNU-25-445-PPV-A,-7.7,10.03,471.1,10.11,9.26,6.0,5.0,0.8499999999999996,True,False,False,1
12,PPV,R8,False,Vertical,643,True,41,DSNU-12-41-PPV-A,23.9,1.78,490.9,1.8900000000000001,1.4900000000000002,39.2,8.48,0.3999999999999999,False,True,True,1
25,P,R3,False,Inclinada,426,False,172,DSNU-25-172-P-A,8.1,5.47,694.5,5.58,5.28,17.5,6.06,0.2999999999999998,False,True,True,1
40,PPS,R3,False,Horizontal,501,True,64,DSNU-40-64-PPS-A,113.8,5.91,186.8,5.92,5.12,11.2,5.94,0.7999999999999998,True,True,True,1
10,PPV,Nenhuma,False,Vertical,729,False,31,DSNU-10-31-PPV-A,105.2,0.44,216.1,0.74,0.39999999999999997,17.6,2.9,0.34,False,True,False,1
20,P,R3,False,Inclinada,1283,True,47,DSNU-20-47-P-A,50.0,2.35,346.0,2.69,2.69,32.3,8.06,0.0,False,True,True,1
8,PPV,Nenhuma,False,Horizontal,1536,True,2,DSNU-8-2-PPV-A,-15.8,9.92,1147.3,10.22,9.260000000000002,27.3,12.74,0.9599999999999991,True,True,True,1
8,PPS,Nenhuma,False,Vertical,70,True,96,DSNU-8-96-PPS-A,82.2,9.97,882.3,10.01,9.42,37.2,0.74,0.5899999999999999,True,True,False,1
20,P,Nenhuma,False,Horizontal,477,True,110,DSNU-20-110-P-A,68.5,3.51,795.7,3.5399999999999996,2.7199999999999998,17.0,13.34,0.8199999999999998,True,True,True,1
12,PPS,Nenhuma,False,Vertical,1201,False,69,DSNU-12-69-PPS-A,120.6,10.5,981.3,10.61,9.78,22.6,9.98,0.8300000000000001,True,True,True,1
16,PPS,Nenhuma,False,Vertical,456,False,58,DSNU-16-58-PPS-A,58.8,9.26,157.5,9.41,9.34,5.1,9.25,0.07000000000000028,False,False,True,1
12,P,A6,False,Vertical,188,False,106,DSNU-12-106-P-A,25.5,5.01,1031.9,5.3999999999999995,5.2299999999999995,3.7,9.39,0.16999999999999993,False,False,True,1
8,P,Nenhuma,False,Horizontal,290,False,44,DSNU-8-44-P-A,52.9,8.98,715.8,9.06,8.75,23.1,4.44,0.3100000000000005,False,True,False,1
8,P,Nenhuma,False,Inclinada,1543,False,74,DSNU-8-74-P-A,121.9,11.54,405.7,11.559999999999999,11.239999999999998,15.1,6.23,0.3200000000000003,False,True,True,1
20,P,Nenhuma,False,Horizontal,1788,True,256,DSNU-20-256-P-A,79.5,5.51,979.9,5.71,5.05,30.6,11.99,0.6600000000000001,True,True,True,1
25,P,R3,False,Vertical,919,True,312,DSNU-25-312-P-A,75.8,2.86,964.1,3.07,2.4499999999999997,2.2,4.6,0.6200000000000001,True,False,False,1
12,P,Nenhuma,False,Horizontal,291,True,171,DSNU-12-171-P-A,11.1,11.3,1015.6,11.530000000000001,11.040000000000001,6.1,7.05,0.4900000000000002,False,False,True,1
50,P,R3,False,Inclinada,1969,True,383,DSNU-50-383-P-A,86.5,7.24,143.0,7.65,7.44,43.3,0.29,0.20999999999999996,False,True,False,1
20,PPV,Nenhuma,False,Horizontal,755,False,162,DSNU-20-162-PPV-A,87.5,1.26,1163.4,1.31,0.93,28.3,11.0,0.38,False,True,True,1
40,PPS,R3,True,Inclinada,1658,True,485,DSNU-40-485-PPS-A,22.6,6.87,1151.8,7.22,6.68,35.6,6.27,0.54,True,True,True,1
8,P,Nenhuma,False,Inclinada,1834,True,30,DSNU-8-30-P-A,47.6,6.01,432.2,6.18,5.71,42.1,7.88,0.46999999999999975,False,True,True,1
20,PPV,R8,False,Horizontal,1306,True,71,DSNU-20-71-PPV-A,19.2,10.27,83.7,10.42,10.29,23.2,1.72,0.13000000000000078,False,True,False,1
12,PPV,R3,False,Vertical,1567,True,198,DSNU-12-198-PPV-A,13.8,6.37,204.6,6.84,6.1899999999999995,38.1,14.88,0.6500000000000004,True,True,True,1
8,PPV,Nenhuma,False,Inclinada,1869,True,55,DSNU-8-55-PPV-A,-21.1,3.06,1191.4,3.18,3.1100000000000003,26.2,4.54,0.06999999999999984,False,True,False,1
16,PPS,Nenhuma,False,Horizontal,376,True,67,DSNU-16-67-PPS-A,17.8,8.11,677.8,8.43,8.049999999999999,11.1,9.52,0.3800000000000008,False,True,True,1
20,P,Nenhuma,False,Inclinada,1681,True,3,DSNU-20-3-P-A,58.1,6.51,431.2,6.6499999999999995,5.9399999999999995,16.9,8.72,0.71,True,True,True,1
32,PPV,Nenhuma,True,Vertical,1179,True,26,DSNU-32-26-PPV-A,-24.8,2.8,349.4,3.05,3.03,24.5,11.78,0.020000000000000018,False,True,True,1
8,PPS,Nenhuma,False,Horizontal,507,True,57,DSNU-8-57-PPS-A,17.5,6.88,312.1,7.27,6.699999999999999,15.8,4.41,0.5700000000000003,True,True,False,1
12,PPS,R3,False,Horizontal,1436,True,126,DSNU-12-126-PPS-A,107.2,9.86,798.7,10.299999999999999,9.969999999999999,16.8,11.34,0.33000000000000007,False,True,True,1
10,PPS,Nenhuma,False,Horizontal,527,True,24,DSNU-10-24-PPS-A,64.0,0.34,506.2,0.76,0.75,16.9,5.74,0.010000000000000009,False,True,True,1
50,PPV,Nenhuma,False,Vertical,1378,True,53,DSNU-50-53-PPV-A,66.2,7.57,1158.7,7.86,7.67,6.1,6.17,0.1900000000000004,False,False,True,1
63,P,Nenhuma,False,Inclinada,558,True,198,DSNU-63-198-P-A,35.5,4.2,822.2,4.32,3.3800000000000003,4.2,10.09,0.94,True,False,True,1
25,PPV,Nenhuma,True,Horizontal,1786,True,299,DSNU-25-299-PPV-A,76.5,3.51,951.5,3.84,3.32,2.3,11.76,0.52,True,False,True,1
63,PPV,R8,False,Inclinada,1210,True,188,DSNU-63-188-PPV-A,3.5,4.71,354.8,5.06,4.06,5.5,10.0,1.0,True,False,True,1
